"Data Source","World Development Indicators",

"Last Updated Date","2019-10-02",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018",
"Gabon","GAB","International tourism, expenditures (current US$)","ST.INT.XPND.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","182000000","168000000","156000000","158000000","195000000","183000000","256000000","234000000","239000000","275000000","346000000","","328000000","490000000","476000000","560000000","658000000","441000000","","","","","","",
"United Kingdom","GBR","International tourism, expenditures (current US$)","ST.INT.XPND.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30749000000","32298000000","35954000000","41458000000","45536000000","47009000000","46410000000","51125000000","58627000000","69076000000","74930000000","80040000000","90243000000","94955000000","74463000000","73786000000","76399000000","79491000000","81590000000","85921000000","90021000000","87754000000","71671000000","",
"Georgia","GEO","International tourism, expenditures (current US$)","ST.INT.XPND.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","171000000","239000000","135000000","129000000","136000000","189000000","170000000","196000000","237000000","257000000","277000000","337000000","311000000","329000000","384000000","471000000","537000000","563000000","609000000","706000000","853000000","",
"Ghana","GHA","International tourism, expenditures (current US$)","ST.INT.XPND.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","74000000","59000000","61000000","145000000","151000000","162000000","165000000","184000000","216000000","270000000","472000000","575000000","816000000","870000000","948000000","882000000","1026000000","976000000","982000000","947000000","1405000000","1571000000","1581000000","",
"Gibraltar","GIB","International tourism, expenditures (current US$)","ST.INT.XPND.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","International tourism, expenditures (current US$)","ST.INT.XPND.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29000000","37000000","39000000","34000000","29000000","13000000","26000000","38000000","36000000","29000000","38000000","41000000","96000000","30000000","28000000","17000000","49000000","41000000","60500000","28800000","38000000","16300000","15800000","",
"Gambia, The","GMB","International tourism, expenditures (current US$)","ST.INT.XPND.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16000000","15500000","17000000","","","","","","8000000","6000000","7000000","8000000","13000000","12000000","12000000","14000000","16000000","13000000","10400000","55400000","57400000","76200000","45500000","",
"Guinea-Bissau","GNB","International tourism, expenditures (current US$)","ST.INT.XPND.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5800000","4700000","3500000","","","","5500000","10200000","21300000","22300000","18900000","17800000","40700000","46100000","26000000","29500000","38600000","24500000","27200000","53000000","53000000","33000000","","",
"Equatorial Guinea","GNQ","International tourism, expenditures (current US$)","ST.INT.XPND.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7000000","13000000","7000000","7000000","8000000","19000000","30000000","","","","","","","","","","","","","","","","","",
"Greece","GRC","International tourism, expenditures (current US$)","ST.INT.XPND.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1495000000","1396000000","1537000000","1756000000","4014000000","4564000000","4189000000","2453000000","2439000000","2880000000","3045000000","3004000000","3430000000","3946000000","4120000000","3401000000","3807000000","3006000000","3768000000","4001000000","3537000000","3415000000","3308000000","",
"Grenada","GRD","International tourism, expenditures (current US$)","ST.INT.XPND.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5000000","5000000","6000000","6000000","7000000","8000000","8000000","8000000","8000000","9000000","10000000","16000000","16000000","11000000","10000000","10000000","10000000","11000000","11000000","34000000","38000000","34000000","35000000","",
"Greenland","GRL","International tourism, expenditures (current US$)","ST.INT.XPND.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","International tourism, expenditures (current US$)","ST.INT.XPND.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","167000000","163000000","146000000","190000000","216000000","216000000","266000000","329000000","373000000","488000000","532000000","655000000","737000000","740000000","862000000","1002000000","935000000","920000000","952000000","1033000000","1004000000","989000000","1010000000","",
"Guam","GUM","International tourism, expenditures (current US$)","ST.INT.XPND.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","International tourism, expenditures (current US$)","ST.INT.XPND.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21000000","65000000","69000000","69000000","82000000","77000000","62000000","44000000","30000000","30000000","40000000","49000000","58000000","52000000","52000000","73000000","79000000","82000000","81000000","77000000","93000000","103000000","","",
"High income","HIC","International tourism, expenditures (current US$)","ST.INT.XPND.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","401006502311.084","419223870862.41","409885822060.52","417626590645.888","439792581062.069","453667086057.591","439960287306.382","457704966022.652","506216496441.442","587938304133.783","633009754186.527","664503628046.537","757273617620.095","808243374459.805","708374083215.57","746733280062.636","813419992407.038","830803627645.568","857874529370.208","898608426667.681","842561619394.589","866857946324.761","907292074252.776","",
"Hong Kong SAR, China","HKG","International tourism, expenditures (current US$)","ST.INT.XPND.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10497000000","11461000000","12678000000","13474000000","13134000000","12502000000","12317000000","12418000000","11447000000","13270000000","13305000000","14044000000","15042000000","16095000000","15547000000","17357000000","19022000000","20077000000","21215000000","22011000000","23059000000","24141000000","25388000000","",
"Honduras","HND","International tourism, expenditures (current US$)","ST.INT.XPND.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99000000","110000000","115000000","142000000","166000000","198000000","205000000","221000000","274000000","300000000","321000000","425000000","309000000","385000000","361000000","406000000","446000000","549000000","506000000","437000000","454000000","482000000","517000000","",
"Heavily indebted poor countries (HIPC)","HPC","International tourism, expenditures (current US$)","ST.INT.XPND.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2420116193.79588","2707743107.76567","2730986969.82354","3015952828.58125","3088018743.06134","3097663717.68594","3106842140.52566","3447843581.27993","3890886672.99773","4514057984.41767","5705429982.82312","7291875272.5621","8183052369.11017","8890835806.60597","8710628302.97029","8628899856.74415","9795572861.0673","9599908921.07988","9815413482.5111","10763762106.5305","10970051259.9779","10837741466.8269","10597465119.5143","",
"Croatia","HRV","International tourism, expenditures (current US$)","ST.INT.XPND.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","422000000","510000000","530000000","600000000","806000000","634000000","677000000","852000000","709000000","881000000","786000000","770000000","1025000000","1167000000","1042000000","861000000","918000000","962000000","923000000","865000000","770000000","954000000","1399000000","",
"Haiti","HTI","International tourism, expenditures (current US$)","ST.INT.XPND.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35000000","37000000","35000000","","","173000000","168000000","172000000","202000000","206000000","174000000","239000000","331000000","383000000","427000000","431000000","458000000","473000000","418000000","475000000","503000000","503000000","485000000","",
"Hungary","HUN","International tourism, expenditures (current US$)","ST.INT.XPND.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1501000000","1491000000","1511000000","1496000000","1590000000","1722000000","1887000000","2211000000","2700000000","2482000000","2721000000","2319000000","3088000000","3857000000","3251000000","2897000000","3048000000","2457000000","2526000000","2712000000","2456000000","2739000000","2975000000","",
"IBRD only","IBD","International tourism, expenditures (current US$)","ST.INT.XPND.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","63662154607.2183","67906298247.6995","76157818692.8083","72459689813.0136","71439351440.7079","82120529232.6798","86133581668.1168","93334024850.487","98240133493.1915","119823484862.809","135402396484.426","150700761795.571","181642246575.924","212226527756.572","203619718055.89","244542435337.175","288260842214.617","337917574878.337","391060098631.941","497642462851.201","491794698294.03","486313178892.46","526161631593.945","",
"IDA & IBRD total","IBT","International tourism, expenditures (current US$)","ST.INT.XPND.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","68473936240.6803","73762247304.0848","82089706830.8896","78462637608.4062","76584909337.8435","87566772665.3817","91663199606.7199","99188286415.2002","106434767066.9","129629799666.94","146599596559.638","167177681535.623","203060287650.255","240046453598.385","225179439675.766","269612633658.114","316302143276.854","366677346601.408","420787873980.507","528953308184.077","524481518352.946","513772527693.272","558740669017.466","",
"IDA total","IDA","International tourism, expenditures (current US$)","ST.INT.XPND.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11233545374.4514","16790879145.5434","21900293313.5728","28575394623.9618","21937196538.004","25489087768.9852","28454511099.4359","28894192853.4168","29565970194.9545","30493136851.49","32060263243.9969","26300772191.0874","31743469675.9439","",
"IDA blend","IDB","International tourism, expenditures (current US$)","ST.INT.XPND.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3951598191.14344","7801415104.07475","11482602317.6858","16656309946.404","10536976244.4646","12700274548.5421","15262069535.2667","15211306990.9037","15289913968.8836","15909880992.76","16547090146.6839","11555439950.9882","16274684758.2243","",
"Indonesia","IDN","International tourism, expenditures (current US$)","ST.INT.XPND.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2172000000","2399000000","2411000000","2102000000","2353000000","3197000000","3406000000","5042000000","4427000000","4569000000","4740000000","5458000000","6578000000","8801000000","6908000000","8432000000","8653000000","9055000000","10280000000","10263000000","9800000000","9932000000","10945000000","",
"IDA only","IDX","International tourism, expenditures (current US$)","ST.INT.XPND.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3448010012.4483","3734999241.17549","3903707143.21628","4185022230.77448","4400492573.93879","4695454811.22636","4576165117.44567","4965196021.83411","5392476420.08252","6084597889.89454","7264778642.04208","8998554420.41625","10456511798.4191","12004264481.7604","11413731695.551","12796768058.7674","13204203130.1139","13715171520.2381","14327030206.7851","14625224458.8239","15575134434.9394","15027011714.7322","15400330759.7547","",
"Isle of Man","IMN","International tourism, expenditures (current US$)","ST.INT.XPND.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","International tourism, expenditures (current US$)","ST.INT.XPND.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","996000000","913000000","1342000000","1713000000","2010000000","3686000000","4367000000","4350000000","4385000000","5783000000","8277000000","8738000000","10690000000","12083000000","9310000000","10490000000","13699000000","14107000000","13884000000","17492000000","17686000000","19184000000","21856000000","",
"Not classified","INX","International tourism, expenditures (current US$)","ST.INT.XPND.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","International tourism, expenditures (current US$)","ST.INT.XPND.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2034000000","2198000000","2210000000","3015000000","2712000000","2626000000","2956000000","3835000000","4832000000","5291000000","6186000000","6978000000","8785000000","10539000000","7934000000","7178000000","6837000000","6001000000","6222000000","6173000000","5789000000","6216000000","6612000000","",
"Iran, Islamic Rep.","IRN","International tourism, expenditures (current US$)","ST.INT.XPND.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","247000000","274000000","396000000","155000000","638000000","671000000","714000000","3990000000","4120000000","4402000000","4112000000","5066000000","7335000000","8270000000","8503000000","10570000000","10555000000","8435000000","9464000000","10130000000","9658000000","9893000000","","",
"Iraq","IRQ","International tourism, expenditures (current US$)","ST.INT.XPND.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","117000000","70000000","131000000","14000000","14000000","9000000","31000000","26000000","","","627000000","526000000","705000000","813000000","1221000000","1675000000","1879000000","2363000000","3416000000","4394000000","4966000000","5027000000","","",
"Iceland","ISL","International tourism, expenditures (current US$)","ST.INT.XPND.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","282000000","312000000","327000000","399000000","440000000","471000000","372000000","373000000","524000000","699000000","991000000","1084000000","1336000000","1103000000","534000000","599000000","740000000","780000000","850000000","972000000","998000000","1268000000","1664000000","",
"Israel","ISR","International tourism, expenditures (current US$)","ST.INT.XPND.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2626000000","2849000000","2952000000","3233000000","3411000000","3733000000","3887000000","3322000000","3341000000","3663000000","4146000000","4286000000","4921000000","4967000000","4500000000","4683000000","4874000000","5008000000","5757000000","6534000000","7506000000","8210000000","8985000000","",
"Italy","ITA","International tourism, expenditures (current US$)","ST.INT.XPND.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17201000000","18619000000","19676000000","20539000000","19588000000","18167000000","16997000000","19635000000","23728000000","24062000000","26774000000","27438000000","32755000000","30926000000","27947000000","26908000000","28727000000","26249000000","26950000000","28857000000","24417000000","24982000000","27883000000","",
"Jamaica","JAM","International tourism, expenditures (current US$)","ST.INT.XPND.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","173000000","181000000","205000000","223000000","256000000","238000000","227000000","274000000","269000000","318000000","290000000","315000000","340000000","312000000","259000000","235000000","213000000","418000000","392000000","457000000","413000000","424000000","471000000","",
"Jordan","JOR","International tourism, expenditures (current US$)","ST.INT.XPND.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","719000000","630000000","635000000","642000000","536000000","387000000","420000000","504000000","503000000","585000000","653000000","956000000","1024000000","1140000000","1202000000","1736000000","1280000000","1257000000","1206000000","1251000000","1267000000","1367000000","1496000000","",
"Japan","JPN","International tourism, expenditures (current US$)","ST.INT.XPND.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46966000000","46800000000","41381000000","35334000000","41213000000","42643000000","35526000000","34977000000","36505000000","48175000000","48096000000","37655000000","37258000000","38971000000","34787000000","39306000000","39760000000","40967000000","32244000000","28609000000","23252000000","25783000000","18177000000","",
"Kazakhstan","KAZ","International tourism, expenditures (current US$)","ST.INT.XPND.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","296000000","364000000","494000000","549000000","455000000","483000000","761000000","863000000","783000000","997000000","940000000","1060000000","1396000000","1361000000","1319000000","1489000000","1831000000","2023000000","2147000000","2163000000","2155000000","1769000000","1886000000","",
"Kenya","KEN","International tourism, expenditures (current US$)","ST.INT.XPND.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","230000000","205000000","152000000","155000000","182000000","156000000","183000000","126000000","127000000","108000000","124000000","178000000","265000000","266000000","227000000","212000000","197000000","174000000","233000000","206000000","217000000","145000000","262000000","",
"Kyrgyz Republic","KGZ","International tourism, expenditures (current US$)","ST.INT.XPND.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7000000","7000000","11000000","25000000","27000000","28000000","21000000","27000000","35000000","73000000","94000000","142000000","215000000","450000000","273000000","275000000","392000000","529000000","505000000","568000000","535000000","582000000","422000000","",
"Cambodia","KHM","International tourism, expenditures (current US$)","ST.INT.XPND.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22000000","31000000","28000000","35000000","41000000","52000000","59000000","64000000","60000000","80000000","137000000","176000000","194000000","180000000","163000000","131000000","344000000","406000000","469000000","526000000","641000000","762000000","919000000","",
"Kiribati","KIR","International tourism, expenditures (current US$)","ST.INT.XPND.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9300000","3100000","5500000","6600000","11700000","10100000","12300000","7900000","7500000","5800000","5400000","8800000","","",
"St. Kitts and Nevis","KNA","International tourism, expenditures (current US$)","ST.INT.XPND.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5000000","5000000","6000000","6000000","7000000","9000000","8000000","8000000","8000000","10000000","11000000","14000000","12000000","15000000","11000000","13000000","14000000","15000000","16000000","51000000","52000000","51000000","53000000","",
"Korea, Rep.","KOR","International tourism, expenditures (current US$)","ST.INT.XPND.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6947000000","8291000000","8039000000","4027000000","5555000000","7945000000","8349000000","11440000000","11063000000","13507000000","16924000000","20947000000","24431000000","21447000000","16355000000","20788000000","22195000000","22934000000","24459000000","26136000000","27957000000","29817000000","33354000000","",
"Kuwait","KWT","International tourism, expenditures (current US$)","ST.INT.XPND.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2514000000","2779000000","2684000000","2823000000","2574000000","2852000000","3207000000","3412000000","3750000000","4147000000","4997000000","6074000000","7267000000","8341000000","6799000000","7106000000","8879000000","10073000000","10567000000","12280000000","13148000000","13232000000","13722000000","",
"Latin America & Caribbean (excluding high income)","LAC","International tourism, expenditures (current US$)","ST.INT.XPND.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17305918950.1182","20184114953.8533","21819175236.8263","22567506599.4911","20661919632.268","23542790916.4069","22749304902.4154","19943692589.5171","20411463756.3331","23308397989.0002","27711129209.8557","31119466193.2283","37158889153.9408","42364238580.7647","40329789145.9145","48459469381.336","57872831402.3083","63274624425.4349","69198778829.6393","69929252718.9903","61322669124.7758","60966513637.6774","71122078947.1904","",
"Lao PDR","LAO","International tourism, expenditures (current US$)","ST.INT.XPND.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34000000","28000000","27000000","29000000","17000000","8000000","4100000","4300000","5000000","8000000","10000000","15000000","14000000","51000000","91000000","215000000","248000000","614000000","907000000","1054000000","1002000000","912100000","989000000","",
"Lebanon","LBN","International tourism, expenditures (current US$)","ST.INT.XPND.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2683000000","3319000000","3719000000","3565000000","3783000000","3914000000","4297000000","4928000000","4868000000","4440000000","4511000000","4692000000","5198000000","5187000000","5252000000","5705000000","",
"Liberia","LBR","International tourism, expenditures (current US$)","ST.INT.XPND.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29000000","33000000","41000000","48000000","58000000","51000000","","","","","","","","","",
"Libya","LBY","International tourism, expenditures (current US$)","ST.INT.XPND.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98000000","85000000","286000000","423000000","574000000","495000000","572000000","654000000","689000000","789000000","920000000","915000000","1010000000","1339000000","1683000000","2184000000","","2654000000","2598000000","1325000000","1066000000","813000000","","",
"St. Lucia","LCA","International tourism, expenditures (current US$)","ST.INT.XPND.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25000000","29000000","29000000","31000000","33000000","33000000","32000000","34000000","36000000","37000000","39000000","39000000","42000000","45000000","47000000","48000000","48000000","45000000","46000000","66000000","76000000","77000000","80000000","",
"Latin America & Caribbean","LCN","International tourism, expenditures (current US$)","ST.INT.XPND.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20753578338.8833","23823870011.0464","25943249658.3314","26589657455.8502","24588451596.8702","27717010292.9893","27006422736.9001","24006391700.3852","24862490390.9684","28208502752.3798","32982703535.7749","36559791286.9157","42902604490.7551","48190849253.3324","45816524938.2358","54168358408.863","64223694336.1114","70172526363.8551","77068615602.0263","78219820002.3882","69401684905.4433","68937145467.394","79660181094.2022","",
"Least developed countries: UN classification","LDC","International tourism, expenditures (current US$)","ST.INT.XPND.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2366639899.41529","2514184550.12996","2669203921.79817","2708129812.3244","2848897766.9856","3105460503.8699","2924018371.06544","2937877337.42933","3212921492.14589","3817314308.2454","4850813033.36683","6460691575.18146","7558881260.76673","8420004401.59681","7741256729.30678","8432540476.71156","9353253351.96764","9646888123.20461","10166440957.1947","10656765244.5504","10969099859.8938","10684340036.3282","11550663459.3531","",
"Low income","LIC","International tourism, expenditures (current US$)","ST.INT.XPND.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2255803199.89804","2435630986.75662","2518457322.2105","2685301515.92222","2708912021.6308","2645032486.74148","2713794989.32539","2877381176.96773","2883769896.91659","3236159917.43825","3594424547.16736","3974968352.63327","4728074099.40318","5801241357.00364","5929268289.79028","6734334967.60753","6488862211.38182","6294592813.19992","6385648333.84436","7203946518.50176","7898493801.44697","6707529861.92974","","",
"Liechtenstein","LIE","International tourism, expenditures (current US$)","ST.INT.XPND.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","International tourism, expenditures (current US$)","ST.INT.XPND.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","279000000","267000000","280000000","326000000","341000000","383000000","402000000","438000000","462000000","499000000","552000000","666000000","709000000","777000000","735000000","828000000","926000000","1219000000","1808000000","1922000000","2152000000","2295000000","2409000000","",
"Lower middle income","LMC","International tourism, expenditures (current US$)","ST.INT.XPND.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9426441028.33228","11301402228.5567","12660013156.6803","12766392663.9364","12244931229.1312","15228068302.4853","16521170507.0398","18536256375.3069","20612091367.478","25450269942.9742","31890944506.1839","38783983811.4348","48692778090.5381","60257440865.0745","46945292528.4099","55079327515.2401","62963739944.0811","66769135543.1433","70925443546.2234","78111749527.3683","80245009767.3573","80775285236.9261","91304394708.1816","",
"Low & middle income","LMY","International tourism, expenditures (current US$)","ST.INT.XPND.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60824671528.9646","65480207852.8401","74130585501.9627","71961791325.9494","70709478982.2576","82257787382.8978","86262517314.6291","93844536553.5851","101233230866.454","122319810863.96","138400838574.716","157250450776.02","192197380127.627","226741893052.85","214717038909.247","257945648883.899","304265564337.82","354085813628.584","407486475984.249","515092410310.279","512021706575.02","501159802689.475","544614954195.762","",
"Lesotho","LSO","International tourism, expenditures (current US$)","ST.INT.XPND.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17000000","16000000","17000000","16000000","17000000","195000000","166000000","164000000","242000000","278000000","271000000","263000000","276000000","248000000","247000000","278000000","300000000","252000000","212000000","177000000","180000000","178000000","193000000","",
"Late-demographic dividend","LTE","International tourism, expenditures (current US$)","ST.INT.XPND.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51064652349.3659","53836823268.1494","59791075595.576","56010200719.9482","52485737806.0946","59433146164.1911","63135699872.499","67914824098.1699","73479194871.2675","90070797835.342","101958333230.903","119335082640.112","145554345130.458","172149560539.775","161603389456.205","191484513054.842","238664929081.666","290969732972.143","339191632399.152","442465583003.684","434586993595.2","427749878672.332","457901569638.061","",
"Lithuania","LTU","International tourism, expenditures (current US$)","ST.INT.XPND.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","107000000","270000000","289000000","304000000","350000000","261000000","227000000","334000000","476000000","643000000","743000000","909000000","1144000000","1530000000","1119000000","849000000","859000000","925000000","1069000000","1058000000","1131000000","1218000000","1312000000","",
"Luxembourg","LUX","International tourism, expenditures (current US$)","ST.INT.XPND.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1193000000","1189000000","1115000000","1335000000","1316000000","1309000000","1464000000","1936000000","2445000000","2920000000","3015000000","3058000000","3491000000","3839000000","3670000000","3626000000","3873000000","3094000000","3292000000","3355000000","2873000000","2912000000","3033000000","",
"Latvia","LVA","International tourism, expenditures (current US$)","ST.INT.XPND.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62000000","407000000","379000000","355000000","321000000","281000000","255000000","267000000","365000000","428000000","655000000","788000000","1021000000","1139000000","798000000","648000000","765000000","680000000","900000000","887000000","801000000","880000000","814000000","",
"Macao SAR, China","MAC","International tourism, expenditures (current US$)","ST.INT.XPND.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","512000000","471000000","529000000","475000000","506000000","608000000","695000000","714000000","883000000","1064000000","1155000000","1236000000","1344000000","1336000000","1306000000","1244000000","",
"St. Martin (French part)","MAF","International tourism, expenditures (current US$)","ST.INT.XPND.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","International tourism, expenditures (current US$)","ST.INT.XPND.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","356000000","353000000","363000000","496000000","578000000","506000000","589000000","669000000","845000000","912000000","999000000","1113000000","1418000000","1910000000","1713000000","1879000000","2260000000","2095000000","2002000000","2273000000","2155000000","2309000000","2829000000","",
"Monaco","MCO","International tourism, expenditures (current US$)","ST.INT.XPND.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","International tourism, expenditures (current US$)","ST.INT.XPND.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","73000000","77000000","75000000","73000000","69000000","86000000","90000000","109000000","118000000","135000000","170000000","224000000","290000000","359000000","307000000","298000000","349000000","396000000","428000000","442000000","370000000","333000000","381000000","",
"Madagascar","MDG","International tourism, expenditures (current US$)","ST.INT.XPND.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","79000000","89000000","101000000","140000000","133000000","139000000","179000000","192000000","67000000","108000000","164000000","167000000","188000000","264000000","225000000","216000000","288000000","235000000","256000000","317000000","240000000","300000000","319000000","",
"Maldives","MDV","International tourism, expenditures (current US$)","ST.INT.XPND.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41000000","48000000","51000000","55000000","58000000","60000000","59000000","60000000","60000000","75000000","94000000","106000000","152000000","211000000","212000000","252000000","231000000","207000000","252000000","271000000","309000000","347000000","365000000","",
"Middle East & North Africa","MEA","International tourism, expenditures (current US$)","ST.INT.XPND.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30450540842.1455","29195513542.5006","32142654447.0325","41185906756.6497","52120505526.3698","69209148510.8014","70959049815.6146","72353771600.7395","79686376962.1804","84007943086.1918","88928697014.5023","95605282547.7207","106945692790.422","103801440526.797","106287537233.429","108272204294.65","",
"Mexico","MEX","International tourism, expenditures (current US$)","ST.INT.XPND.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3587000000","3963000000","4554000000","4834000000","5192000000","6365000000","6685000000","7087000000","7252000000","8034000000","8951000000","9387000000","9918000000","10246000000","8737000000","9001000000","9704000000","10735000000","11970000000","12556000000","12668000000","12823000000","13648000000","",
"Marshall Islands","MHL","International tourism, expenditures (current US$)","ST.INT.XPND.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100000","200000","300000","300000","300000","400000","25500000","23100000","24300000","24500000","24550000","21990000","23800000","25500000","24700000","23800000","26200000","27000000","","",
